image_id,x_1,y_1,width,height
007427.jpg,26,61,221,306
007430.jpg,749,774,1651,2286
007433.jpg,140,171,307,425
007435.jpg,99,72,127,176
007436.jpg,58,42,68,94
007437.jpg,22,44,94,130
007440.jpg,174,78,130,180
007441.jpg,126,214,179,235
007442.jpg,284,44,86,119
007443.jpg,300,256,273,378
007444.jpg,87,42,216,299
007447.jpg,144,178,325,450
007449.jpg,115,105,177,245
007453.jpg,379,264,224,310
007454.jpg,163,91,294,407
007455.jpg,62,72,182,252
007457.jpg,84,109,205,284
007459.jpg,317,20,112,155
007460.jpg,447,116,224,310
007461.jpg,87,87,164,227
007463.jpg,284,214,312,432
007469.jpg,143,72,130,180
007470.jpg,314,135,182,252
007477.jpg,66,74,205,284
007485.jpg,79,78,203,281
007490.jpg,107,95,213,295
007491.jpg,207,101,231,320
007492.jpg,66,76,143,198
007493.jpg,98,93,161,223
007501.jpg,204,24,107,148
007502.jpg,57,87,211,292
007504.jpg,219,79,96,133
007505.jpg,38,85,166,230
007508.jpg,51,69,148,205
007509.jpg,68,60,143,198
007512.jpg,59,58,237,328
007517.jpg,72,83,143,198
007518.jpg,240,338,458,634
007522.jpg,114,102,192,266
007523.jpg,48,89,159,220
007526.jpg,100,90,140,194
007528.jpg,92,56,140,194
007529.jpg,136,164,328,454
007531.jpg,92,77,281,389
007538.jpg,63,78,146,202
007540.jpg,177,198,481,666
007542.jpg,290,48,192,266
007544.jpg,198,63,159,220
007546.jpg,4,60,177,245
007548.jpg,106,89,135,187
007549.jpg,100,41,351,486
007553.jpg,31,117,268,371
007554.jpg,221,19,161,223
007556.jpg,106,60,177,245
007557.jpg,89,51,83,115
007559.jpg,78,76,164,227
007563.jpg,10,32,112,143
007566.jpg,397,57,190,263
007570.jpg,135,46,159,220
007574.jpg,136,40,83,115
007582.jpg,196,173,237,328
007584.jpg,120,102,484,662
007588.jpg,75,54,146,202
007589.jpg,74,110,213,295
007590.jpg,144,95,247,342
007591.jpg,52,43,96,133
007592.jpg,46,122,226,313
007597.jpg,158,175,255,353
007599.jpg,89,63,198,274
007602.jpg,236,212,504,698
007603.jpg,185,66,109,151
007607.jpg,155,76,159,220
007609.jpg,138,61,107,148
007610.jpg,178,172,255,353
007613.jpg,106,76,130,180
007619.jpg,251,52,114,158
007620.jpg,190,56,200,277
007623.jpg,137,49,133,184
007625.jpg,133,88,208,288
007627.jpg,614,460,1238,1714
007629.jpg,119,69,187,259
007633.jpg,159,70,166,230
007635.jpg,1431,652,871,1206
007640.jpg,198,149,302,418
007641.jpg,1584,427,702,972
007646.jpg,115,55,151,209
007648.jpg,576,145,234,324
007649.jpg,102,114,263,364
007653.jpg,270,168,320,443
007659.jpg,96,28,211,292
007664.jpg,246,269,172,238
007666.jpg,143,33,83,115
007668.jpg,61,40,96,133
007672.jpg,86,40,104,144
007678.jpg,99,88,148,205
007680.jpg,320,137,151,209
007688.jpg,204,235,491,680
007691.jpg,112,157,229,317
007692.jpg,92,64,179,248
007695.jpg,83,73,159,220
007696.jpg,123,141,265,367
007699.jpg,40,44,179,248
007708.jpg,49,47,96,133
007709.jpg,114,66,99,137
007710.jpg,250,125,200,277
007716.jpg,34,45,140,194
007717.jpg,169,30,161,223
007719.jpg,106,52,107,148
007723.jpg,156,119,153,212
007727.jpg,45,34,150,216
007728.jpg,43,48,81,112
007729.jpg,218,39,96,133
007730.jpg,89,53,231,320
007731.jpg,224,49,125,173
007732.jpg,66,84,260,360
007733.jpg,431,98,538,619
007734.jpg,40,41,182,252
007737.jpg,298,331,234,324
007739.jpg,150,89,99,137
007741.jpg,102,117,138,191
007742.jpg,121,65,177,245
007745.jpg,79,74,200,277
007747.jpg,120,58,172,238
007752.jpg,58,39,127,176
007755.jpg,110,170,413,572
007757.jpg,77,56,117,162
007761.jpg,35,56,148,205
007762.jpg,33,47,182,252
007764.jpg,37,115,164,227
007765.jpg,76,98,169,234
007767.jpg,410,430,208,288
007768.jpg,79,55,94,130
007773.jpg,115,47,143,198
007776.jpg,61,67,138,191
007777.jpg,118,31,73,101
007780.jpg,146,85,94,130
007781.jpg,86,67,177,245
007782.jpg,44,86,83,115
007783.jpg,91,78,237,328
007785.jpg,95,82,213,295
007786.jpg,67,92,109,151
007793.jpg,160,64,78,108
007798.jpg,742,172,364,504
007811.jpg,275,60,166,230
007813.jpg,52,9,101,140
007814.jpg,247,1,359,497
007820.jpg,58,86,273,378
007821.jpg,65,100,273,378
007824.jpg,100,52,125,173
007828.jpg,169,336,538,745
007830.jpg,106,75,130,180
007834.jpg,50,28,49,68
007840.jpg,1128,204,567,785
007842.jpg,82,87,192,266
007847.jpg,486,538,1235,1710
007849.jpg,58,161,224,310
007853.jpg,412,290,377,522
007859.jpg,52,52,88,121
007865.jpg,228,71,125,173
007866.jpg,246,82,195,270
007871.jpg,125,157,164,227
007873.jpg,39,110,247,342
007874.jpg,87,98,276,382
007875.jpg,28,29,68,94
007878.jpg,128,59,351,486
007881.jpg,77,150,400,554
007882.jpg,303,31,200,277
007883.jpg,213,284,307,425
007884.jpg,308,40,166,230
007885.jpg,138,70,146,202
007887.jpg,144,118,250,346
007891.jpg,31,35,112,155
007893.jpg,40,71,164,227
007894.jpg,139,49,75,104
007896.jpg,101,28,117,162
007897.jpg,86,27,91,126
007898.jpg,124,79,200,277
007900.jpg,67,79,234,324
007901.jpg,161,97,130,180
007907.jpg,169,60,68,94
007914.jpg,234,198,278,385
007915.jpg,169,1,151,209
007923.jpg,144,41,107,148
007924.jpg,77,75,187,259
007928.jpg,131,70,208,288
007930.jpg,179,113,169,234
007931.jpg,244,65,390,540
007932.jpg,117,18,237,328
007939.jpg,115,114,172,238
007941.jpg,744,54,159,220
007943.jpg,238,67,117,162
007947.jpg,66,47,151,209
007952.jpg,161,111,299,414
007955.jpg,148,33,96,133
007956.jpg,92,92,281,389
007957.jpg,39,68,289,400
007958.jpg,182,202,127,176
007960.jpg,52,94,208,288
007962.jpg,153,66,122,169
007965.jpg,81,143,192,266
007967.jpg,174,28,75,104
007968.jpg,81,56,127,176
007972.jpg,66,37,166,230
007974.jpg,198,64,122,169
007977.jpg,28,46,146,202
007978.jpg,136,248,400,554
007979.jpg,303,204,208,288
007981.jpg,55,91,213,277
007982.jpg,125,70,151,209
007993.jpg,94,52,169,234
007997.jpg,205,182,374,518
008001.jpg,78,49,255,353
008003.jpg,22,30,47,65
008007.jpg,35,57,239,331
008008.jpg,176,37,127,176
008011.jpg,226,175,242,335
008014.jpg,366,42,99,137
008015.jpg,99,56,151,209
008016.jpg,118,88,203,281
008018.jpg,131,83,159,220
008019.jpg,98,109,203,281
008020.jpg,272,8,166,230
008023.jpg,47,89,135,187
008026.jpg,252,125,281,389
008028.jpg,124,83,112,155
008030.jpg,132,149,96,133
008032.jpg,126,88,169,234
008033.jpg,127,132,226,313
008037.jpg,109,110,239,331
008040.jpg,13,31,99,137
008041.jpg,161,73,107,148
008065.jpg,107,33,101,140
008066.jpg,49,54,125,173
008072.jpg,150,101,283,392
008077.jpg,117,94,177,245
008078.jpg,222,93,143,198
008081.jpg,335,273,442,612
008082.jpg,122,57,62,86
008085.jpg,69,30,83,115
008086.jpg,131,102,172,238
008087.jpg,638,111,239,331
008088.jpg,249,23,112,155
008090.jpg,68,56,208,288
008092.jpg,90,58,122,169
008094.jpg,207,78,140,194
008098.jpg,115,88,120,166
008099.jpg,490,543,1222,1692
008102.jpg,287,120,213,295
008103.jpg,953,235,588,814
008106.jpg,222,77,107,148
008108.jpg,18,34,114,158
008111.jpg,147,131,156,216
008113.jpg,154,129,200,277
008118.jpg,40,43,86,119
008119.jpg,19,39,86,107
008121.jpg,121,85,94,130
008122.jpg,48,48,187,259
008125.jpg,440,138,387,536
008127.jpg,53,49,140,194
008128.jpg,114,67,229,317
008131.jpg,96,69,205,284
008139.jpg,67,70,114,158
008142.jpg,39,69,172,238
008143.jpg,108,27,104,144
008147.jpg,132,81,146,202
008151.jpg,34,33,107,148
008152.jpg,66,59,135,187
008155.jpg,131,132,255,353
008159.jpg,36,95,208,267
008160.jpg,162,202,341,472
008161.jpg,48,43,187,243
008162.jpg,46,87,153,212
008165.jpg,86,102,205,284
008169.jpg,149,85,143,198
008170.jpg,25,6,49,68
008171.jpg,87,95,148,205
008182.jpg,114,63,117,162
008186.jpg,85,67,198,274
008187.jpg,137,68,224,310
008188.jpg,494,155,582,806
008195.jpg,182,82,117,162
008204.jpg,91,41,166,230
008205.jpg,38,49,114,158
008206.jpg,66,54,112,155
008207.jpg,158,74,114,158
008209.jpg,147,119,234,324
008217.jpg,99,65,156,216
008218.jpg,164,44,114,158
008219.jpg,236,65,172,238
008222.jpg,72,104,211,292
008223.jpg,163,41,156,216
008227.jpg,185,107,330,457
008228.jpg,121,63,94,130
008232.jpg,102,77,140,194
008238.jpg,219,44,104,144
008251.jpg,75,62,143,198
008257.jpg,132,67,179,248
008270.jpg,88,50,143,198
008271.jpg,58,69,247,342
008273.jpg,64,105,148,205
008283.jpg,31,84,174,241
008293.jpg,92,112,208,288
008294.jpg,173,79,239,331
008295.jpg,101,84,151,209
008297.jpg,97,66,172,238
008298.jpg,153,89,148,205
008301.jpg,96,111,172,238
008302.jpg,60,52,140,194
008305.jpg,561,140,247,342
008308.jpg,133,54,81,112
008310.jpg,103,136,133,184
008314.jpg,90,95,218,302
008315.jpg,357,107,192,266
008321.jpg,151,89,458,634
008322.jpg,191,156,221,306
008328.jpg,183,130,281,389
008329.jpg,187,196,268,371
008333.jpg,243,147,177,245
008343.jpg,145,62,130,180
008346.jpg,99,97,86,119
008347.jpg,174,3,270,374
008351.jpg,149,48,159,220
008353.jpg,112,114,226,313
008354.jpg,48,35,153,212
008356.jpg,205,58,101,140
008357.jpg,71,68,156,216
008359.jpg,143,129,484,670
008366.jpg,731,262,983,1361
008368.jpg,125,68,182,252
008369.jpg,32,48,114,158
008370.jpg,120,69,70,97
008371.jpg,234,25,127,176
008374.jpg,63,81,104,144
008378.jpg,180,35,374,518
008383.jpg,149,48,101,140
008384.jpg,496,143,538,745
008387.jpg,123,70,107,148
008388.jpg,271,150,325,450
008389.jpg,110,50,135,187
008391.jpg,63,128,424,587
008393.jpg,106,81,159,220
008394.jpg,140,98,200,277
008399.jpg,140,62,161,223
008400.jpg,113,64,138,191
008402.jpg,135,118,229,317
008403.jpg,419,125,286,396
008408.jpg,120,137,211,292
008409.jpg,156,132,161,223
008415.jpg,21,77,302,418
008420.jpg,46,112,112,155
008422.jpg,122,37,96,133
008423.jpg,56,113,174,241
008424.jpg,60,90,187,259
008432.jpg,139,67,148,205
008436.jpg,27,54,239,331
008441.jpg,97,81,130,180
008445.jpg,49,59,133,184
008448.jpg,123,229,478,662
008449.jpg,124,75,182,252
008452.jpg,81,99,159,220
008454.jpg,74,42,172,238
008463.jpg,92,18,55,76
008464.jpg,42,64,299,414
008467.jpg,153,27,114,158
008477.jpg,83,72,133,184
008479.jpg,19,50,166,230
008484.jpg,89,318,419,580
008485.jpg,465,179,320,443
008489.jpg,126,42,109,151
008490.jpg,415,147,294,407
008491.jpg,76,52,289,400
008494.jpg,66,76,268,371
008496.jpg,159,54,161,223
008497.jpg,337,155,577,799
008501.jpg,436,116,263,364
008502.jpg,149,254,239,331
008503.jpg,93,46,127,176
008505.jpg,62,29,73,101
008509.jpg,205,71,148,205
008518.jpg,150,36,104,144
008520.jpg,475,71,166,230
008522.jpg,251,8,148,205
008525.jpg,159,90,192,266
008528.jpg,128,38,127,176
008533.jpg,240,77,130,180
008537.jpg,232,181,699,968
008539.jpg,213,66,174,241
008541.jpg,85,42,166,230
008542.jpg,189,49,52,72
008545.jpg,113,127,231,320
008551.jpg,692,161,112,155
008552.jpg,166,228,231,320
008556.jpg,121,28,164,227
008559.jpg,126,109,213,295
008572.jpg,130,97,120,166
008573.jpg,30,24,138,191
008575.jpg,348,34,270,374
008580.jpg,144,47,99,137
008581.jpg,49,69,224,310
008582.jpg,413,189,354,490
008585.jpg,150,127,169,234
008589.jpg,94,41,205,284
008590.jpg,35,48,192,266
008591.jpg,95,103,187,259
008592.jpg,119,91,208,288
008595.jpg,37,59,161,223
008596.jpg,138,112,159,220
008597.jpg,64,115,195,270
008604.jpg,297,351,551,763
008605.jpg,135,7,96,133
008607.jpg,54,25,164,227
008608.jpg,73,102,177,245
008610.jpg,225,49,133,184
008613.jpg,314,29,109,151
008619.jpg,73,88,203,281
008625.jpg,107,75,127,176
008626.jpg,125,150,164,227
008630.jpg,136,45,174,241
008632.jpg,217,26,81,112
008634.jpg,104,76,166,230
008638.jpg,48,34,81,112
008643.jpg,574,258,439,608
008645.jpg,69,105,190,263
008646.jpg,78,71,120,166
008653.jpg,57,108,239,331
008657.jpg,89,54,172,238
008660.jpg,55,48,75,104
008662.jpg,104,133,242,335
008663.jpg,23,76,159,205
008668.jpg,283,387,559,774
008669.jpg,151,50,99,137
008670.jpg,33,42,75,104
008672.jpg,91,68,140,194
008674.jpg,256,65,125,173
008679.jpg,416,160,338,468
008680.jpg,130,35,96,133
008682.jpg,217,114,198,274
008686.jpg,24,27,273,378
008693.jpg,394,316,624,864
008699.jpg,123,74,114,158
008705.jpg,169,65,164,227
008708.jpg,145,49,112,155
008709.jpg,53,90,268,371
008710.jpg,29,107,510,706
008711.jpg,76,131,273,367
008712.jpg,187,35,107,148
008714.jpg,54,29,65,90
008715.jpg,555,247,369,511
008716.jpg,52,70,120,166
008718.jpg,116,46,94,130
008719.jpg,194,182,185,256
008720.jpg,638,162,382,529
008721.jpg,119,33,166,230
008722.jpg,63,38,60,83
008723.jpg,81,85,112,155
008728.jpg,123,33,153,212
008729.jpg,130,126,153,212
008731.jpg,88,52,374,518
008733.jpg,218,228,70,97
008734.jpg,515,280,608,842
008738.jpg,132,90,224,310
008740.jpg,57,36,159,220
008742.jpg,127,97,203,281
008743.jpg,184,58,91,126
008744.jpg,199,71,143,198
008745.jpg,30,55,107,148
008747.jpg,85,93,174,241
008751.jpg,228,81,94,130
008753.jpg,134,59,88,122
008755.jpg,192,51,159,220
008760.jpg,372,80,198,274
008762.jpg,137,42,60,83
008767.jpg,114,71,447,619
008768.jpg,288,208,551,763
008774.jpg,63,117,242,335
008776.jpg,52,36,281,381
008778.jpg,157,55,127,176
008783.jpg,193,109,109,151
008784.jpg,106,38,148,205
008785.jpg,410,175,390,540
008787.jpg,76,75,192,266
008791.jpg,12,40,153,212
008792.jpg,94,95,242,335
008794.jpg,279,26,101,140
008796.jpg,160,90,68,94
008798.jpg,97,51,122,169
008802.jpg,107,79,117,162
008803.jpg,147,82,338,468
008807.jpg,108,85,224,310
008808.jpg,140,92,135,187
008810.jpg,114,47,133,184
008811.jpg,434,99,250,346
008812.jpg,201,114,226,313
008815.jpg,92,102,169,234
008816.jpg,54,20,55,76
008817.jpg,78,29,52,72
008818.jpg,163,67,151,209
008825.jpg,206,58,130,180
008827.jpg,954,148,140,194
008829.jpg,688,217,234,324
008830.jpg,74,80,237,328
008832.jpg,114,93,164,227
008841.jpg,111,60,174,241
008843.jpg,67,107,341,472
008844.jpg,32,73,369,511
008846.jpg,260,65,146,202
008847.jpg,343,155,151,209
008850.jpg,91,55,133,184
008851.jpg,83,87,148,205
008852.jpg,70,52,135,187
008853.jpg,175,73,125,173
008855.jpg,63,39,229,317
008856.jpg,141,55,104,144
008857.jpg,120,103,213,295
008864.jpg,83,91,127,176
008865.jpg,45,104,138,191
008866.jpg,74,64,156,216
008870.jpg,81,100,187,259
008873.jpg,142,53,120,166
008876.jpg,65,38,65,90
008877.jpg,83,34,112,155
008878.jpg,320,75,218,302
008879.jpg,228,66,182,252
008882.jpg,354,56,273,378
008883.jpg,20,114,296,410
008884.jpg,346,217,504,698
008891.jpg,134,44,231,320
008895.jpg,129,61,172,238
008898.jpg,167,76,107,148
008910.jpg,191,65,213,295
008913.jpg,117,61,151,209
008914.jpg,115,94,148,205
008918.jpg,65,71,96,133
008924.jpg,69,64,231,320
008925.jpg,141,155,374,518
008927.jpg,63,61,192,266
008935.jpg,306,214,265,367
008937.jpg,178,97,179,248
008939.jpg,86,74,159,220
008942.jpg,84,33,153,212
008943.jpg,81,105,190,263
008948.jpg,71,97,195,270
008953.jpg,68,110,198,274
008957.jpg,172,12,164,227
008960.jpg,102,92,143,198
008961.jpg,104,49,153,212
008971.jpg,611,554,972,1346
008972.jpg,113,120,179,248
008973.jpg,132,93,159,220
008975.jpg,48,64,88,122
008977.jpg,51,74,112,155
008978.jpg,170,58,104,144
008979.jpg,153,61,218,302
008981.jpg,201,89,169,234
008984.jpg,356,243,234,324
008988.jpg,51,45,99,137
008990.jpg,353,355,489,677
008991.jpg,15,46,107,148
008993.jpg,609,345,936,1296
008995.jpg,11,35,112,155
008996.jpg,218,50,127,176
008997.jpg,117,68,159,220
008998.jpg,70,76,120,166
009002.jpg,135,65,135,187
009004.jpg,208,52,135,187
009009.jpg,172,119,265,367
009011.jpg,104,73,169,234
009013.jpg,92,58,179,248
009014.jpg,109,73,151,209
009021.jpg,113,51,125,173
009030.jpg,150,48,73,101
009033.jpg,91,76,203,281
009037.jpg,78,105,182,252
009038.jpg,858,149,549,760
009040.jpg,109,49,138,191
009041.jpg,25,31,164,227
009046.jpg,43,58,185,238
009047.jpg,96,129,224,310
009049.jpg,48,42,73,101
009059.jpg,82,141,190,263
009061.jpg,800,226,325,450
009062.jpg,56,30,112,155
009068.jpg,86,90,177,245
009077.jpg,118,70,164,227
009079.jpg,163,73,109,151
009081.jpg,109,62,88,122
009082.jpg,76,77,247,342
009086.jpg,131,217,354,490
009089.jpg,149,50,125,173
009099.jpg,165,83,127,176
009105.jpg,134,103,226,313
009107.jpg,154,69,133,184
009108.jpg,89,56,195,270
009110.jpg,124,104,151,209
009113.jpg,96,59,161,223
009115.jpg,109,67,166,230
009118.jpg,75,123,221,306
009121.jpg,35,51,120,166
009123.jpg,66,79,190,263
009124.jpg,66,81,208,288
009127.jpg,133,137,218,302
009131.jpg,215,114,203,281
009132.jpg,84,140,265,357
009134.jpg,103,67,143,198
009135.jpg,111,110,216,287
009137.jpg,53,11,60,83
009138.jpg,76,111,278,385
009149.jpg,263,347,1399,1937
009152.jpg,107,84,94,130
009153.jpg,113,69,172,238
009158.jpg,105,59,122,169
009159.jpg,99,70,151,209
009162.jpg,148,36,117,162
009163.jpg,218,67,200,277
009164.jpg,96,125,242,335
009165.jpg,72,70,161,223
009167.jpg,144,146,242,335
009168.jpg,137,47,185,256
009171.jpg,145,36,60,83
009175.jpg,115,115,172,238
009177.jpg,204,60,122,169
009178.jpg,117,41,107,148
009180.jpg,48,105,203,281
009183.jpg,128,54,104,144
009191.jpg,66,48,78,108
009194.jpg,102,48,109,151
009197.jpg,109,70,130,180
009199.jpg,195,42,94,130
009205.jpg,268,52,143,198
009210.jpg,772,268,562,778
009212.jpg,59,78,224,310
009213.jpg,112,95,200,277
009216.jpg,84,47,101,140
009219.jpg,150,51,96,133
009220.jpg,76,63,174,241
009223.jpg,120,108,143,198
009226.jpg,94,134,133,184
009229.jpg,83,65,166,230
009232.jpg,127,90,260,360
009239.jpg,87,84,208,288
009246.jpg,180,41,109,151
009250.jpg,292,261,429,594
009257.jpg,109,60,138,191
009259.jpg,90,73,135,187
009262.jpg,115,24,60,83
009263.jpg,192,141,244,338
009266.jpg,250,67,294,407
009272.jpg,126,174,278,385
009273.jpg,92,61,166,230
009275.jpg,101,71,148,205
009282.jpg,123,41,166,230
009284.jpg,334,457,523,724
009285.jpg,101,126,177,245
009287.jpg,98,49,187,259
009293.jpg,38,172,94,130
009297.jpg,117,73,153,212
009299.jpg,106,87,172,238
009301.jpg,226,157,112,155
009305.jpg,182,113,231,320
009306.jpg,58,74,234,323
009310.jpg,565,379,1061,1469
009314.jpg,106,63,174,241
009316.jpg,48,30,86,119
009318.jpg,94,75,296,410
009321.jpg,227,59,151,209
009324.jpg,95,42,39,54
009325.jpg,89,60,112,155
009328.jpg,89,85,78,108
009329.jpg,316,52,96,133
009330.jpg,74,46,185,256
009332.jpg,103,136,164,227
009334.jpg,197,143,296,410
009335.jpg,35,36,104,144
009336.jpg,137,111,182,252
009339.jpg,198,35,120,166
009341.jpg,170,38,151,209
009342.jpg,227,167,221,306
009345.jpg,103,74,151,209
009348.jpg,53,58,104,144
009362.jpg,58,6,39,54
009365.jpg,164,123,320,443
009366.jpg,55,56,88,122
009368.jpg,152,151,190,262
009369.jpg,210,28,187,259
009371.jpg,95,69,112,155
009375.jpg,515,272,759,1051
009377.jpg,70,59,143,198
009378.jpg,104,111,182,252
009380.jpg,17,30,101,140
009381.jpg,698,97,385,533
009382.jpg,34,34,68,94
009391.jpg,95,81,164,227
009393.jpg,114,56,122,169
009395.jpg,143,122,99,137
009400.jpg,48,59,146,202
009401.jpg,104,44,270,344
009407.jpg,74,83,169,234
009409.jpg,600,95,250,346
009410.jpg,60,107,239,331
009412.jpg,80,45,101,140
009418.jpg,249,95,130,180
009421.jpg,85,45,146,202
009422.jpg,63,72,224,310
009423.jpg,67,81,146,202
009426.jpg,445,622,983,1361
009432.jpg,531,99,343,475
009434.jpg,123,75,151,209
009442.jpg,120,93,182,252
009448.jpg,112,39,159,220
009454.jpg,104,62,179,248
009456.jpg,77,72,268,356
009463.jpg,275,312,489,677
009468.jpg,100,74,107,148
009471.jpg,37,42,122,169
009473.jpg,134,56,120,166
009476.jpg,156,87,101,140
009477.jpg,49,75,182,252
009485.jpg,148,49,146,202
009487.jpg,55,42,94,130
009488.jpg,113,39,130,180
009489.jpg,48,102,239,331
009492.jpg,302,81,211,292
009495.jpg,85,56,174,241
009496.jpg,137,54,109,151
009501.jpg,60,108,278,385
009506.jpg,109,49,135,187
009508.jpg,79,57,101,140
009509.jpg,65,43,159,220
009511.jpg,70,65,78,108
009517.jpg,99,99,174,241
009519.jpg,220,69,294,407
009522.jpg,380,122,312,432
009523.jpg,87,60,153,212
009524.jpg,113,112,179,248
009525.jpg,118,140,338,468
009528.jpg,107,74,143,198
009530.jpg,168,117,289,400
009531.jpg,101,83,86,119
009532.jpg,100,260,100,100
009533.jpg,155,123,161,223
009534.jpg,115,76,117,162
009535.jpg,281,95,278,385
009539.jpg,138,59,159,220
009541.jpg,47,65,250,346
009542.jpg,62,26,65,90
009552.jpg,101,72,203,281
009555.jpg,64,41,166,230
009556.jpg,116,109,226,313
009557.jpg,160,66,143,198
009559.jpg,308,273,452,626
009564.jpg,492,79,229,317
009566.jpg,49,69,239,331
009567.jpg,17,76,172,238
009573.jpg,156,66,146,202
009574.jpg,58,82,218,302
009576.jpg,224,120,117,162
009577.jpg,249,261,858,1188
009579.jpg,106,88,198,274
009580.jpg,130,62,133,184
009583.jpg,99,84,156,216
009584.jpg,31,85,231,320
009585.jpg,91,75,179,248
009586.jpg,122,65,177,245
009590.jpg,42,30,94,130
009596.jpg,150,41,133,184
009597.jpg,77,76,218,302
009602.jpg,78,50,140,194
009615.jpg,596,140,294,407
009619.jpg,140,95,179,248
009629.jpg,244,79,151,209
009632.jpg,121,103,341,472
009634.jpg,20,34,231,320
009641.jpg,362,409,512,709
009646.jpg,197,36,73,101
009647.jpg,448,524,1045,1447
009648.jpg,13,56,239,300
009653.jpg,101,147,330,457
009654.jpg,139,40,185,256
009655.jpg,742,327,595,824
009659.jpg,101,76,153,212
009661.jpg,112,115,333,461
009664.jpg,168,56,125,173
009666.jpg,131,127,296,410
009670.jpg,136,152,143,198
009673.jpg,456,78,143,198
009677.jpg,94,73,143,198
009680.jpg,209,339,208,288
009686.jpg,250,206,200,277
009687.jpg,124,66,148,205
009688.jpg,153,62,117,162
009690.jpg,199,81,179,248
009692.jpg,533,58,907,1256
009698.jpg,162,208,317,439
009702.jpg,165,46,151,209
009717.jpg,87,77,211,292
009718.jpg,74,66,177,245
009723.jpg,94,50,130,180
009724.jpg,235,69,99,137
009725.jpg,104,97,221,306
009735.jpg,95,49,86,119
009736.jpg,164,78,192,266
009737.jpg,707,226,580,803
009740.jpg,112,119,198,274
009745.jpg,105,58,112,155
009746.jpg,94,83,138,191
009748.jpg,89,49,156,216
009752.jpg,181,45,140,194
009758.jpg,78,71,151,209
009759.jpg,13,24,114,145
009760.jpg,228,44,114,158
009761.jpg,56,73,205,284
009763.jpg,104,60,133,184
009767.jpg,173,50,135,187
009768.jpg,173,30,83,115
009770.jpg,37,63,127,176
009771.jpg,57,70,127,176
009772.jpg,587,75,224,310
009773.jpg,108,122,244,338
