image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
007930.jpg,69,112,109,111,100,133,71,152,105,150
007931.jpg,69,111,108,112,93,136,74,152,103,151
007932.jpg,69,110,107,112,85,135,74,153,104,152
007939.jpg,69,111,108,111,86,139,75,151,103,153
007941.jpg,67,113,111,112,94,139,68,151,108,148
007943.jpg,69,112,109,111,89,137,71,152,105,151
007947.jpg,69,111,108,111,90,133,72,152,105,152
007952.jpg,68,111,109,112,87,133,67,151,110,152
007955.jpg,68,113,110,111,91,137,65,151,111,150
007956.jpg,70,111,107,111,100,138,69,153,108,153
007957.jpg,68,111,108,112,84,132,71,151,106,152
007958.jpg,69,111,108,112,91,131,72,151,105,152
007960.jpg,68,111,108,112,87,136,72,151,106,152
007962.jpg,69,111,108,111,88,136,73,152,103,153
007965.jpg,67,112,110,112,89,140,63,149,114,151
007967.jpg,68,112,109,112,83,139,69,150,108,152
007968.jpg,67,113,110,112,94,137,66,151,110,149
007972.jpg,70,111,107,111,88,137,72,152,105,154
007974.jpg,67,112,109,112,87,135,67,150,110,151
007977.jpg,69,111,108,112,78,135,71,151,106,152
007978.jpg,69,112,108,111,82,135,72,152,105,152
007979.jpg,68,111,108,112,91,139,71,152,106,151
007981.jpg,69,110,107,112,81,140,69,152,109,152
007982.jpg,67,112,110,112,87,133,65,150,112,150
007993.jpg,70,111,107,110,83,137,71,152,105,154
007997.jpg,70,111,107,111,85,135,74,152,102,153
008001.jpg,69,110,107,112,94,132,74,151,104,153
008003.jpg,68,112,109,111,81,132,72,151,104,151
008007.jpg,69,111,108,112,87,137,69,151,108,152
008008.jpg,68,112,109,112,89,139,68,149,108,152
008011.jpg,68,112,109,112,88,139,69,150,108,151
008014.jpg,71,112,107,109,81,130,74,153,99,153
008015.jpg,68,111,109,112,90,134,70,150,107,152
008016.jpg,68,112,109,111,95,139,71,151,105,150
008018.jpg,69,111,108,111,88,135,72,153,105,152
008019.jpg,68,110,108,113,81,135,68,150,112,153
008020.jpg,70,112,108,110,80,137,74,152,101,154
008023.jpg,67,111,109,114,83,142,68,149,111,151
008026.jpg,68,112,109,112,88,142,70,150,107,152
008028.jpg,69,112,108,111,89,138,68,150,108,153
008030.jpg,68,111,108,112,88,140,69,151,108,151
008032.jpg,70,112,108,111,96,141,68,152,108,152
008033.jpg,68,112,109,112,90,133,65,151,112,150
008037.jpg,68,112,109,111,89,141,69,151,108,151
008040.jpg,71,111,106,110,83,136,72,153,103,154
008041.jpg,69,111,108,112,88,136,72,151,105,152
008065.jpg,70,111,107,111,88,130,73,153,105,153
008066.jpg,67,111,109,113,83,135,69,150,110,151
008072.jpg,69,110,107,112,97,134,75,152,103,153
008077.jpg,68,112,109,112,90,136,71,151,106,150
008078.jpg,70,112,108,111,88,131,73,152,103,152
008081.jpg,68,111,109,112,89,134,74,152,104,150
008082.jpg,69,112,108,111,91,134,70,152,106,152
008085.jpg,68,111,108,112,79,135,71,150,107,153
008086.jpg,67,112,109,112,90,136,71,151,106,150
008087.jpg,69,111,108,111,85,140,73,152,104,152
008088.jpg,70,112,108,110,87,129,70,153,105,152
008090.jpg,71,109,105,111,88,134,74,154,104,154
008092.jpg,68,112,109,112,94,139,68,150,109,151
008094.jpg,70,111,107,111,76,134,70,152,107,153
008098.jpg,69,112,108,111,88,141,70,151,107,152
008099.jpg,68,112,109,112,88,133,66,151,110,151
008102.jpg,68,111,108,112,83,135,68,151,110,151
008103.jpg,68,111,108,112,90,134,71,151,108,152
008106.jpg,67,113,110,112,88,140,67,149,110,150
008108.jpg,69,112,108,111,86,134,69,151,107,152
008111.jpg,69,111,108,111,88,137,73,152,104,152
008113.jpg,68,112,109,112,94,139,67,151,110,150
008118.jpg,68,112,109,112,85,136,67,151,111,151
008119.jpg,69,111,108,112,88,136,74,151,103,152
008121.jpg,69,112,108,111,95,142,69,152,108,151
008122.jpg,69,111,108,111,90,134,70,153,106,152
008125.jpg,71,111,106,111,89,133,71,154,106,152
008127.jpg,68,112,109,112,89,136,67,151,110,152
008128.jpg,69,111,107,111,89,135,75,152,103,153
008131.jpg,69,111,108,111,87,140,68,151,109,153
008139.jpg,67,110,108,113,81,140,69,149,111,153
008142.jpg,69,112,108,111,82,130,70,153,106,150
008143.jpg,69,111,108,111,90,137,75,152,103,153
008147.jpg,70,113,109,110,101,144,66,153,109,151
008151.jpg,70,110,107,111,88,139,75,152,103,154
008152.jpg,67,112,110,112,90,136,67,150,109,151
008155.jpg,68,111,109,113,86,138,68,150,111,151
008159.jpg,70,112,107,110,88,137,68,152,108,153
008160.jpg,69,111,108,111,98,133,69,151,108,153
008161.jpg,70,111,107,111,95,134,73,153,104,152
008162.jpg,67,111,109,113,82,139,68,149,111,151
008165.jpg,68,113,110,111,94,140,67,151,109,151
008169.jpg,71,110,106,111,81,138,72,153,107,154
008170.jpg,70,111,107,111,90,130,71,152,106,153
008171.jpg,68,112,109,111,92,139,69,151,108,151
008182.jpg,70,111,107,111,87,134,74,153,103,152
008186.jpg,68,112,110,112,86,130,66,150,111,150
008187.jpg,69,111,108,111,90,133,74,151,103,153
008188.jpg,67,112,110,113,91,140,71,150,107,151
008195.jpg,67,112,110,113,81,140,66,149,111,150
008204.jpg,68,112,109,112,89,138,72,151,105,150
008205.jpg,68,112,109,112,84,138,71,150,106,152
008206.jpg,68,112,109,112,93,130,71,151,106,151
008207.jpg,69,112,108,111,86,139,72,151,105,152
008209.jpg,68,111,108,112,87,136,71,151,108,152
008217.jpg,67,111,109,113,84,136,68,150,111,151
008218.jpg,69,112,108,111,92,132,75,152,102,151
008219.jpg,68,112,109,112,88,137,67,152,110,151
008222.jpg,69,112,109,111,89,138,69,151,108,152
008223.jpg,70,111,108,111,85,135,70,153,107,152
008227.jpg,70,110,107,111,89,134,72,153,105,152
008228.jpg,69,112,108,111,89,137,66,151,109,152
008232.jpg,68,112,109,112,85,134,66,151,110,151
008238.jpg,68,112,109,112,91,139,73,151,103,151
008251.jpg,69,113,109,111,93,138,71,152,105,150
008257.jpg,67,112,110,112,87,137,66,149,111,151
008270.jpg,68,112,109,112,89,139,66,152,110,150
008271.jpg,70,111,108,111,86,132,72,153,104,152
008273.jpg,67,111,109,113,81,136,69,150,110,151
008283.jpg,68,112,109,112,86,139,68,151,108,151
008293.jpg,69,112,108,111,88,134,75,152,102,151
008294.jpg,68,112,110,112,87,127,71,150,105,151
008295.jpg,67,112,110,113,88,139,66,149,112,151
008297.jpg,68,112,109,112,92,131,70,150,107,151
008298.jpg,71,111,106,110,91,140,71,154,106,154
008301.jpg,67,112,110,112,88,141,70,150,107,150
008302.jpg,68,112,109,112,86,136,67,149,111,152
008305.jpg,70,111,107,111,92,132,75,152,102,154
008308.jpg,69,111,107,111,89,136,73,153,104,152
008310.jpg,70,112,108,110,92,138,71,152,104,152
008314.jpg,69,111,108,111,91,138,71,153,105,151
008315.jpg,67,112,110,112,84,140,67,149,110,151
008321.jpg,70,111,107,111,89,134,73,153,103,153
008322.jpg,68,112,109,111,96,140,70,152,106,150
008328.jpg,70,111,107,111,96,134,72,153,105,153
008329.jpg,69,111,108,111,93,134,74,152,103,152
008333.jpg,70,111,107,111,84,131,71,151,106,154
008343.jpg,68,112,109,112,92,140,70,152,108,150
008346.jpg,66,112,110,113,85,140,68,148,109,151
008347.jpg,70,112,107,110,88,137,74,153,101,152
008351.jpg,70,110,107,111,91,134,74,153,104,152
008353.jpg,68,112,109,112,92,141,66,152,110,150
008354.jpg,70,112,108,110,81,126,73,153,102,152
008356.jpg,68,112,109,112,93,138,65,152,111,149
008357.jpg,68,111,109,112,86,138,68,150,110,151
008359.jpg,68,112,109,112,88,135,68,151,109,152
008366.jpg,70,111,107,111,93,133,73,151,103,154
008368.jpg,69,112,108,111,86,138,72,152,105,151
008369.jpg,70,111,107,111,80,138,68,152,109,153
008370.jpg,69,112,109,111,81,133,69,153,106,150
008371.jpg,70,111,107,111,89,137,71,153,106,152
008374.jpg,68,111,109,112,85,137,68,151,110,151
008378.jpg,70,112,108,110,87,130,72,153,104,152
008383.jpg,69,113,109,111,86,133,71,151,104,152
008384.jpg,68,112,109,112,88,127,70,151,107,151
008387.jpg,67,113,111,112,91,134,68,149,109,150
008388.jpg,69,113,110,110,94,141,67,152,107,150
008389.jpg,68,112,109,112,86,137,68,149,109,153
008391.jpg,70,112,108,111,84,137,70,152,106,152
008393.jpg,68,112,109,112,87,144,67,150,110,152
008394.jpg,68,112,109,112,84,132,70,151,107,151
008399.jpg,68,111,108,112,95,132,72,150,105,152
008400.jpg,69,111,108,111,84,135,71,150,106,154
008402.jpg,68,112,109,112,89,139,65,151,112,150
008403.jpg,68,112,109,112,93,138,65,152,112,150
008408.jpg,68,111,108,112,87,136,69,151,109,151
008409.jpg,67,112,110,112,89,139,67,150,110,150
008415.jpg,68,112,109,112,86,137,67,151,109,151
008420.jpg,68,112,109,112,83,136,67,151,110,151
008422.jpg,69,112,108,111,94,141,74,152,102,152
008423.jpg,67,113,110,111,88,137,69,150,107,150
008424.jpg,69,112,109,111,91,138,71,151,106,152
008432.jpg,67,112,110,112,88,136,70,150,106,150
008436.jpg,67,112,109,112,89,135,67,150,111,151
008441.jpg,67,113,111,112,91,136,63,149,113,150
008445.jpg,68,111,108,113,81,138,70,150,109,153
008448.jpg,67,111,109,113,85,139,70,151,109,151
008449.jpg,68,112,109,112,88,135,67,151,110,151
008452.jpg,67,113,110,112,88,140,68,150,108,150
008454.jpg,68,112,109,112,88,135,69,150,108,151
008463.jpg,68,112,110,112,94,140,69,150,107,151
008464.jpg,70,111,107,111,81,133,71,152,105,154
008467.jpg,69,111,108,111,88,131,75,152,102,152
008477.jpg,68,111,109,113,87,132,66,150,112,152
008479.jpg,68,112,109,112,85,135,69,151,108,151
008484.jpg,67,112,110,112,87,138,67,150,109,151
008485.jpg,69,112,108,112,90,137,75,151,102,152
008489.jpg,68,111,108,112,90,132,70,150,108,152
008490.jpg,67,112,110,112,84,136,67,150,110,151
008491.jpg,70,111,107,111,88,136,73,153,104,153
008494.jpg,70,111,107,111,87,139,75,152,101,153
008496.jpg,67,113,111,112,91,137,67,150,109,149
008497.jpg,67,112,109,112,91,138,67,150,111,151
008501.jpg,69,111,108,111,91,139,72,151,105,153
008502.jpg,68,112,109,112,88,131,74,151,102,151
008503.jpg,70,111,107,111,91,138,72,153,105,152
008505.jpg,67,112,109,112,93,131,68,151,109,150
008509.jpg,68,112,109,112,84,140,65,150,112,151
008518.jpg,69,111,108,111,88,137,69,152,107,152
008520.jpg,69,111,108,111,93,134,71,152,105,152
008522.jpg,68,111,108,112,90,131,75,152,104,152
008525.jpg,69,111,107,112,99,133,72,154,105,150
008528.jpg,70,110,107,111,88,135,69,153,108,153
008533.jpg,71,109,104,111,78,137,74,156,105,153
008537.jpg,68,112,109,112,84,131,73,149,103,153
008539.jpg,69,111,108,112,91,133,73,153,105,152
008541.jpg,68,112,109,112,92,135,68,152,109,150
008542.jpg,70,111,107,110,96,129,74,152,102,154
008545.jpg,68,112,109,112,96,137,67,152,110,150
008551.jpg,71,113,108,109,82,126,75,153,99,152
008552.jpg,70,112,108,111,92,141,71,153,105,152
008556.jpg,69,111,108,112,92,134,73,152,105,151
008559.jpg,68,112,109,112,90,138,68,150,108,151
008572.jpg,67,112,110,112,90,140,64,150,113,150
008573.jpg,71,110,106,110,93,140,74,154,102,154
008575.jpg,69,112,108,111,88,135,71,151,105,153
008580.jpg,68,112,109,111,87,131,70,152,106,151
008581.jpg,68,112,110,112,85,138,67,150,109,151
008582.jpg,69,112,108,111,85,138,73,151,104,152
008585.jpg,68,111,109,112,85,140,71,151,107,151
008589.jpg,69,111,108,111,93,132,72,152,105,152
008590.jpg,70,111,107,111,86,138,73,152,104,153
008591.jpg,69,111,108,111,88,140,75,152,101,152
008592.jpg,69,111,107,111,80,131,73,154,104,150
008595.jpg,70,111,107,111,82,137,72,153,105,153
008596.jpg,69,111,108,112,86,138,75,151,103,152
008597.jpg,67,111,109,113,88,140,67,150,111,151
008604.jpg,68,111,108,112,79,143,68,150,110,153
008605.jpg,69,111,108,111,89,130,72,152,105,153
008607.jpg,72,110,105,110,85,132,73,154,104,155
008608.jpg,66,111,109,113,85,139,69,149,110,151
008610.jpg,69,112,108,111,85,135,71,152,105,152
008613.jpg,69,112,108,111,86,138,66,153,110,152
008619.jpg,68,111,109,112,84,138,66,150,112,152
008625.jpg,66,112,110,113,85,140,69,150,109,150
008626.jpg,69,112,108,111,88,137,72,150,105,153
008630.jpg,70,111,107,111,90,129,72,152,106,153
008632.jpg,68,111,109,112,90,130,66,151,111,151
008634.jpg,68,112,109,112,92,137,66,151,111,152
008638.jpg,69,112,108,111,86,131,74,152,101,152
008643.jpg,68,113,110,111,93,136,69,152,107,150
008645.jpg,69,111,107,111,89,140,73,152,104,153
008646.jpg,69,112,108,111,84,134,70,152,107,152
008653.jpg,67,112,110,113,88,136,70,150,107,150
008657.jpg,69,111,107,112,92,132,74,152,104,152
008660.jpg,68,112,109,111,88,136,74,151,102,151
008662.jpg,68,112,109,112,90,141,69,151,108,151
008663.jpg,68,111,108,112,84,141,70,152,108,151
008668.jpg,67,111,109,113,84,139,69,150,109,151
008669.jpg,69,111,108,111,91,133,71,151,106,153
008670.jpg,68,113,110,111,90,140,66,150,110,152
008672.jpg,68,112,109,112,80,137,66,149,110,152
008674.jpg,70,112,108,111,86,137,74,152,102,153
008679.jpg,70,111,107,111,91,138,72,153,105,153
008680.jpg,70,111,107,111,89,132,70,153,107,153
008682.jpg,67,111,109,113,94,140,68,150,110,151
008686.jpg,71,110,106,110,89,138,73,154,103,153
008693.jpg,69,111,108,112,91,139,73,151,104,152
008699.jpg,66,113,111,112,84,133,71,149,106,150
008705.jpg,68,111,108,112,92,129,68,151,110,152
008708.jpg,67,112,110,112,87,132,65,149,113,151
008709.jpg,69,112,108,111,92,138,68,151,108,152
008710.jpg,70,111,107,111,85,137,73,154,103,152
008711.jpg,70,113,109,110,94,139,68,152,106,152
008712.jpg,70,110,107,111,93,134,72,153,106,152
008714.jpg,69,112,108,111,83,139,73,152,103,152
008715.jpg,69,113,109,110,93,139,68,151,107,152
008716.jpg,71,111,106,110,86,138,74,154,102,153
008718.jpg,67,112,110,112,92,135,69,151,108,150
008719.jpg,67,112,110,112,93,139,65,150,112,150
008720.jpg,69,111,108,112,94,133,72,152,106,151
008721.jpg,69,111,108,111,91,140,68,152,108,152
008722.jpg,69,111,108,111,87,131,74,152,103,152
008723.jpg,67,111,109,113,86,139,69,149,109,151
008728.jpg,71,111,107,110,98,128,69,153,106,153
008729.jpg,69,111,108,112,86,142,67,152,110,151
008731.jpg,69,112,109,111,84,136,74,151,102,152
008733.jpg,69,111,108,112,89,127,74,151,103,152
008734.jpg,68,112,109,112,94,132,66,151,111,150
008738.jpg,70,112,108,110,93,136,72,152,103,153
008740.jpg,69,111,108,112,89,136,70,152,108,151
008742.jpg,69,111,107,112,90,137,73,153,105,151
008743.jpg,69,113,110,110,92,137,64,154,110,148
008744.jpg,69,111,108,112,91,137,70,150,108,153
008745.jpg,68,112,109,111,89,139,67,151,109,150
008747.jpg,69,112,108,111,83,136,70,151,106,152
008751.jpg,68,111,108,113,84,133,68,149,111,153
008753.jpg,69,112,109,111,87,137,71,153,105,150
008755.jpg,67,112,110,113,86,144,65,149,113,151
008760.jpg,69,111,108,112,90,138,70,151,107,152
008762.jpg,68,113,110,111,91,140,69,151,106,150
008767.jpg,70,111,107,111,82,132,74,152,102,153
008768.jpg,70,111,107,111,91,135,73,154,104,152
008774.jpg,69,111,107,111,89,139,73,152,104,153
008776.jpg,72,110,105,110,90,136,76,155,101,155
008778.jpg,68,111,108,112,87,137,73,150,105,153
008783.jpg,68,113,110,111,90,136,70,152,105,149
008784.jpg,69,111,108,111,92,134,73,152,104,153
008785.jpg,70,113,109,109,101,136,71,153,102,151
008787.jpg,69,112,108,111,83,131,72,153,104,151
008791.jpg,70,111,107,111,84,135,74,153,102,153
008792.jpg,68,111,108,112,78,137,69,151,109,152
008794.jpg,70,111,107,111,92,136,75,152,101,154
008796.jpg,68,112,109,112,86,139,67,150,110,152
008798.jpg,68,111,108,112,87,136,68,151,109,152
008802.jpg,67,113,110,112,90,135,70,150,107,150
008803.jpg,69,112,108,111,86,132,74,152,102,152
008807.jpg,68,112,109,112,88,137,69,151,108,151
008808.jpg,67,112,110,112,95,138,66,151,111,148
008810.jpg,70,110,107,111,90,133,74,153,104,153
008811.jpg,69,112,108,111,91,138,70,152,107,151
008812.jpg,68,112,109,112,89,137,68,151,109,151
008815.jpg,67,113,110,111,91,142,66,151,110,149
008816.jpg,68,112,109,112,91,139,68,152,109,150
008817.jpg,69,113,109,110,94,139,68,152,107,152
008818.jpg,71,111,106,110,89,134,73,154,104,153
008825.jpg,68,112,109,111,93,140,65,152,112,151
008827.jpg,69,111,108,112,78,137,70,152,107,152
008829.jpg,68,112,109,112,80,132,70,149,107,152
008830.jpg,68,111,109,112,89,133,72,151,106,151
008832.jpg,68,111,109,112,92,135,69,151,109,151
008841.jpg,70,112,107,110,81,134,73,153,103,153
008843.jpg,68,111,108,112,86,136,74,152,104,151
008844.jpg,70,111,107,111,88,138,74,152,103,153
008846.jpg,68,112,109,112,85,140,67,149,111,152
008847.jpg,68,114,111,110,98,136,66,151,107,150
008850.jpg,68,112,109,112,88,138,67,151,110,151
008851.jpg,69,112,108,111,87,133,71,152,105,152
008852.jpg,68,110,108,113,77,141,70,150,110,153
008853.jpg,67,111,109,113,85,136,71,151,108,151
008855.jpg,67,112,109,112,86,134,70,152,107,149
008856.jpg,69,113,109,110,91,140,66,151,108,151
008857.jpg,68,112,109,112,93,140,67,152,110,150
008864.jpg,69,112,108,111,82,134,69,151,107,152
008865.jpg,68,111,108,112,88,137,69,151,108,152
008866.jpg,68,112,109,112,91,139,67,151,110,150
008870.jpg,68,111,108,112,89,144,67,151,110,152
008873.jpg,69,111,108,112,81,137,72,152,105,153
008876.jpg,68,112,109,111,81,136,68,151,109,151
008877.jpg,70,111,107,111,87,134,72,152,104,153
008878.jpg,69,112,108,111,88,137,72,152,105,151
008879.jpg,69,111,108,111,91,135,73,152,104,151
008882.jpg,70,110,106,112,96,136,75,152,103,154
008883.jpg,70,111,108,111,85,136,72,152,104,152
008884.jpg,69,112,109,111,86,136,69,151,107,152
008891.jpg,69,111,107,112,94,132,72,153,106,151
008895.jpg,69,112,108,111,90,135,71,152,105,152
008898.jpg,68,112,109,112,93,137,73,150,104,151
008910.jpg,68,111,108,112,82,135,70,151,108,151
008913.jpg,69,110,107,112,88,134,73,152,105,153
008914.jpg,67,113,111,112,93,135,68,150,108,150
008918.jpg,68,111,109,112,93,137,71,152,107,150
008924.jpg,70,111,107,111,89,133,74,153,103,153
008925.jpg,67,112,110,113,87,141,71,150,107,150
008927.jpg,68,111,109,112,90,135,68,151,110,151
008935.jpg,69,112,108,111,90,139,71,152,105,152
008937.jpg,68,111,108,112,84,130,70,151,108,152
008939.jpg,71,112,107,110,93,139,72,154,103,153
008942.jpg,69,112,108,111,85,132,68,150,108,154
008943.jpg,68,112,109,112,88,139,69,150,107,152
008948.jpg,67,112,109,112,89,137,70,150,108,151
008953.jpg,68,112,110,112,86,136,70,151,106,150
008957.jpg,69,111,108,112,93,129,72,150,105,154
008960.jpg,68,112,109,112,88,135,69,152,108,151
008961.jpg,70,111,107,111,88,135,72,152,104,153
008971.jpg,68,111,108,113,88,134,69,151,109,151
008972.jpg,69,111,108,111,85,136,74,151,103,153
008973.jpg,67,112,110,112,88,142,66,150,110,150
008975.jpg,68,113,110,111,92,141,67,151,108,150
008977.jpg,67,112,110,112,95,133,68,150,109,150
008978.jpg,69,112,109,111,92,139,72,152,105,151
008979.jpg,68,112,109,112,88,140,67,151,110,151
008981.jpg,68,113,110,111,94,137,68,150,107,150
008984.jpg,70,110,106,112,81,139,75,151,103,155
008988.jpg,69,112,108,111,95,139,72,152,104,152
008990.jpg,68,112,110,112,88,138,70,150,106,151
008991.jpg,67,111,109,113,82,138,68,150,110,151
008993.jpg,70,111,107,111,85,136,70,152,106,153
008995.jpg,70,111,107,111,83,135,70,151,108,154
008996.jpg,69,110,107,112,80,138,69,152,110,153
008997.jpg,69,112,109,111,89,139,71,151,105,151
008998.jpg,67,112,110,113,88,135,66,149,111,151
009002.jpg,69,111,108,112,87,135,70,152,107,153
009004.jpg,69,111,107,112,88,136,74,152,103,152
009009.jpg,69,111,108,112,91,137,68,152,109,151
009011.jpg,68,111,109,112,89,144,69,150,109,152
009013.jpg,69,111,107,111,90,133,74,152,103,153
009014.jpg,68,112,109,112,89,135,69,150,107,152
009021.jpg,67,112,110,112,85,142,65,150,112,151
009030.jpg,68,113,110,111,96,144,65,151,110,150
009033.jpg,69,112,108,111,90,139,69,152,107,151
009037.jpg,67,111,109,113,85,138,70,150,109,151
009038.jpg,69,111,108,111,94,137,71,152,105,152
009040.jpg,68,112,109,112,89,135,70,150,107,152
009041.jpg,70,111,107,111,89,133,72,153,105,152
009046.jpg,68,111,108,112,94,132,74,151,104,152
009047.jpg,67,112,110,113,88,137,67,151,110,149
009049.jpg,68,111,109,112,88,143,68,151,109,151
009059.jpg,67,112,110,113,91,140,68,149,110,150
009061.jpg,67,111,109,114,80,140,69,149,111,151
009062.jpg,69,111,108,112,92,135,69,151,108,152
009068.jpg,69,111,107,112,85,134,74,151,104,153
009077.jpg,68,113,110,111,91,135,64,151,112,150
009079.jpg,69,111,107,111,82,135,73,153,105,152
009081.jpg,70,110,106,111,86,139,72,152,106,154
009082.jpg,69,111,108,111,89,138,71,152,106,152
009086.jpg,70,111,107,111,87,138,75,153,102,153
009089.jpg,69,112,108,111,89,130,71,151,105,152
009099.jpg,68,112,109,112,90,135,66,150,111,151
009105.jpg,68,112,109,112,88,136,64,151,112,151
009107.jpg,66,111,109,113,81,137,67,149,112,151
009108.jpg,70,111,107,111,89,133,74,153,102,153
009110.jpg,67,112,110,112,85,139,67,149,110,151
009113.jpg,67,111,109,113,91,137,70,151,108,150
009115.jpg,70,111,107,111,95,139,71,153,106,152
009118.jpg,68,112,109,112,91,144,66,151,112,150
009121.jpg,69,112,109,111,94,138,72,152,104,151
009123.jpg,68,111,108,113,86,139,67,151,112,152
009124.jpg,70,111,107,111,86,135,73,153,104,152
009127.jpg,70,110,106,112,80,139,72,152,106,154
009131.jpg,69,111,108,112,93,135,73,151,105,153
009132.jpg,68,111,108,112,87,139,72,152,106,151
009134.jpg,69,112,108,111,94,138,66,152,111,151
009135.jpg,68,112,109,112,85,139,70,150,108,151
009137.jpg,69,111,108,112,87,130,71,151,108,153
009138.jpg,68,112,109,112,86,136,70,151,107,151
009149.jpg,69,110,107,112,87,138,75,151,103,152
